Race1_Beta	Race2_Beta	Sex_Beta	Age_Beta	Smoker_Beta	Insurace_Beta	Gestational_Beta	Z_Beta	Inflammation_Beta	Power_raceRace1	Power_raceRace2	Power_sex	Power_age	Power_smoke	Power_insurance	Power_gest	Power_zscore	Power_inflame
0.5	0.5	0.7	-0.01	0.3	0.5	-0.01	-0.1	-0.05	0.91164	0.66588	0.98717	0.25919	0.33452	0.97741	0.41336	0.41833	0.06899
0.2	0.7	0.7	-0.01	0.3	0.5	-0.01	-0.1	-0.05	0.404213333333334	0.89328	0.98983	0.27406	0.355646666666667	0.98602	0.42181	0.40417	0.06775
0.3	0.7	0.7	-0.01	0.3	0.5	-0.01	-0.1	-0.05	0.636166666666667	0.88556	0.99258	0.2666	0.347066666666667	0.9856	0.40829	0.41072	0.06952
0.5	0.7	0.7	-0.01	0.3	0.5	-0.01	-0.1	-0.05	0.9438	0.8988	0.99485	0.29532	0.361483333333334	0.98591	0.43166	0.41927	0.07082
0.2	0.3	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.41363	0.32239	0.77029	0.98427	0.3467	0.977475	0.41072	0.3798	0.06598
0.3	0.3	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.661	0.297	0.754	1	0.357	0.98	0.359	0.408	0.066
0.5	0.3	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.9294275	0.35861	0.79147	0.99221	0.35029	0.984845	0.42022	0.38726	0.0688
0.2	0.5	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.4090975	0.7336	0.79266	0.98452	0.35346	0.98866	0.43461	0.42801	0.06803
0.3	0.5	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.642254166666667	0.728610000000001	0.7958	0.97694	0.35945	0.98904	0.4214	0.43541	0.06873
0.5	0.5	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.942267499999999	0.746460000000001	0.82236	0.99242	0.38084	0.98939	0.4544	0.42473	0.07246
0.2	0.7	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.452320833333334	0.93976	0.85117	0.99269	0.40873	0.99408	0.45199	0.42933	0.06916
0.3	0.7	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.6818375	0.93896	0.85889	0.99294	0.41029	0.99357	0.44988	0.42565	0.07024
0.5	0.7	0.3	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.957299999999999	0.91261	0.8755	0.99998	0.433616666666667	0.99307	0.44429	0.4382	0.07111
0.2	0.3	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.39857	0.33337	0.95392	0.967416666666667	0.32001	0.976265	0.39652	0.38946	0.06726
0.3	0.3	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.633256666666667	0.31909	0.971044999999999	0.95906	0.32036	0.975355	0.37041	0.39039	0.06764
0.5	0.3	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.937459999999999	0.32898	0.96493	0.99156	0.35883	0.97688	0.41352	0.39101	0.06834
0.2	0.5	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.40194	0.69777	0.977009999999999	0.96847	0.3405	0.98605	0.40139	0.41224	0.069
0.3	0.5	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.647086666666667	0.71042	0.983539999999999	0.98426	0.33953	0.9878	0.39966	0.42291	0.06957
0.5	0.5	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.945599999999999	0.714090000000001	0.984889999999999	0.97731	0.36472	0.98912	0.42196	0.43562	0.0692
0.2	0.7	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.449453333333334	0.91949	0.98644	0.98472	0.37157	0.99215	0.44913	0.41066	0.06902
0.3	0.7	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.66577	0.93284	0.993489999999999	0.98488	0.37274	0.99231	0.42782	0.41678	0.06985
0.5	0.7	0.5	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.947629999999999	0.90251	0.991849999999999	0.98485	0.392656666666667	0.99066	0.43444	0.43021	0.0712800000000001
0.2	0.3	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.39529	0.30734	0.9752	0.94347	0.31848	0.967235	0.3547	0.37882	0.06514
0.3	0.3	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.605066666666667	0.28767	0.979409999999999	0.95131	0.30939	0.964155	0.3505	0.38732	0.06505
0.5	0.3	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.91219	0.2924	0.98595	0.95852	0.3161	0.966945	0.3812	0.37585	0.06714
0.2	0.5	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.35781	0.65224	0.97828	0.96844	0.32098	0.97457	0.37698	0.38185	0.06852
0.3	0.5	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.601216666666667	0.661140000000001	0.99278	0.97639	0.30261	0.97664	0.38137	0.4005	0.06877
0.5	0.5	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.915839999999999	0.67222	0.98838	0.98421	0.34601	0.97854	0.41236	0.38403	0.06987
0.2	0.7	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.406133333333334	0.89337	0.99058	0.97607	0.353376666666667	0.98633	0.40778	0.39588	0.06732
0.3	0.7	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.630973333333333	0.89559	0.9919	0.98487	0.340196666666667	0.98557	0.39087	0.39388	0.06861
0.5	0.7	0.7	-0.05	0.3	0.5	-0.01	-0.1	-0.05	0.936019999999999	0.88756	0.99307	0.98484	0.363313333333333	0.98688	0.41762	0.41795	0.07051
0.2	0.3	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.41418	0.33181	0.79754	0.96781	0.33858	0.978805	0.41575	0.39707	0.06714
0.3	0.3	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.653226666666667	0.32458	0.79269	0.97562	0.34306	0.978385	0.41006	0.41194	0.06726
0.5	0.3	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.9337075	0.35843	0.78351	0.98458	0.36686	0.98415	0.43416	0.39158	0.06868
0.2	0.5	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.4187275	0.72965	0.79435	0.977	0.35867	0.98765	0.44332	0.43705	0.06803
0.3	0.5	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.6572775	0.730390000000001	0.79639	0.97696	0.3673	0.99007	0.4341	0.45648	0.06847
0.5	0.5	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.9422675	0.74131	0.82121	0.99246	0.38603	0.98979	0.46357	0.42758	0.07249
0.2	0.7	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.453420833333333	0.94715	0.8517	0.99276	0.41062	0.99392	0.4604	0.46331	0.0692
0.3	0.7	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.693764166666667	0.95385	0.85617	0.99295	0.41159	0.99432	0.45803	0.4558425	0.07121
0.5	0.7	0.3	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.951499999999999	0.91241	0.87535	1	0.436096666666667	0.99291	0.45572	0.47117	0.07204
0.2	0.3	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.4037	0.33542	0.96481	0.95953	0.3225	0.976585	0.39681	0.39166	0.06702
0.3	0.3	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.634236666666667	0.32556	0.967855	0.95074	0.32592	0.976025	0.37695	0.39558	0.0673
0.5	0.3	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.92614	0.3371	0.96056	0.98326	0.3547	0.98017	0.41138	0.39135	0.06796
0.2	0.5	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.40865	0.70853	0.975709999999999	0.96852	0.34986	0.98615	0.40933	0.42773	0.06785
0.3	0.5	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.644276666666667	0.69834	0.981769999999999	0.98429	0.34406	0.98782	0.39923	0.42789	0.06925
0.5	0.5	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.94739	0.72105	0.983069999999999	0.97739	0.37122	0.99021	0.4304	0.43001	0.06994
0.2	0.7	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.434353333333334	0.92815	0.983213333333333	0.98479	0.37141	0.99225	0.43243	0.43685	0.06895
0.3	0.7	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.67032	0.92906	0.991723333333333	0.98488	0.37333	0.99118	0.4398	0.43945	0.06973
0.5	0.7	0.5	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.948119999999999	0.89668	0.990943333333333	0.98489	0.387016666666667	0.99167	0.44577	0.44015	0.07141
0.2	0.3	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.39156	0.30706	0.97393	0.92816	0.31359	0.967754999999999	0.35783	0.3759	0.06562
0.3	0.3	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.588276666666667	0.29099	0.9867	0.94301	0.29127	0.966795	0.37098	0.37743	0.06538
0.5	0.3	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.91955	0.29203	0.98301	0.96774	0.31338	0.966425	0.37978	0.37956	0.06678
0.2	0.5	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.36638	0.6508	0.97675	0.96854	0.33149	0.9766	0.3772	0.38264	0.06781
0.3	0.5	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.598436666666667	0.651840000000001	0.99088	0.97641	0.31486	0.97555	0.38505	0.38711	0.06817
0.5	0.5	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.9121	0.67129	0.98648	0.98427	0.33688	0.97859	0.4096	0.39006	0.06934
0.2	0.7	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.402023333333334	0.88626	0.9882	0.97613	0.346406666666667	0.98631	0.40182	0.42384	0.06881
0.3	0.7	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.629033333333334	0.9035	0.99071	0.98487	0.349166666666667	0.98699	0.40324	0.42425	0.06935
0.5	0.7	0.7	-0.1	0.3	0.5	-0.01	-0.1	-0.05	0.933639999999999	0.88539	0.99097	0.98488	0.366743333333333	0.98658	0.42908	0.41741	0.07068
0.2	0.3	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.41731	0.33756	0.80361	0.28093	0.647	0.97705	0.42705	0.37895	0.06575
0.3	0.3	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.63392	0.32709	0.79725	0.24705	0.6699	0.97635	0.41955	0.38436	0.06651
0.5	0.3	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.9105375	0.36391	0.76077	0.25596	0.69401	0.98067	0.43888	0.38483	0.06874
0.2	0.5	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.4189	0.730590000000001	0.78027	0.29432	0.7064	0.98649	0.4444	0.41995	0.06674
0.3	0.5	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.6597875	0.73995	0.78306	0.27879	0.7149	0.98769	0.42992	0.41352	0.06738
0.5	0.5	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.9487675	0.73995	0.796	0.27879	0.719766666666667	0.98895	0.43591	0.40829	0.06857
0.2	0.7	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.465520833333333	0.91849	0.83479	0.30936	0.73155	0.99012	0.43603	0.44018	0.06765
0.3	0.7	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.699424166666666	0.935699999999999	0.81951	0.29482	0.76748	0.99245	0.44921	0.43153	0.06901
0.5	0.7	0.3	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.9518375	0.92607	0.84016	0.3144	0.75467	0.99166	0.44727	0.44194	0.07116
0.2	0.3	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.39536	0.32418	0.965135	0.28019	0.61772	0.964319999999999	0.4033	0.36815	0.06511
0.3	0.3	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.62868	0.30673	0.962155000000001	0.26483	0.62613	0.9706	0.37697	0.38602	0.06575
0.5	0.3	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.91846	0.32065	0.95636	0.2771	0.64373	0.971259999999999	0.39929	0.37879	0.06651
0.2	0.5	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.38407	0.70279	0.966759999999999	0.29748	0.6661	0.98329	0.42653	0.40552	0.0662033333333334
0.3	0.5	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.64639	0.71751	0.97724	0.26971	0.66248	0.98501	0.42508	0.41029	0.0675433333333333
0.5	0.5	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.94842	0.71614	0.96541	0.27386	0.68796	0.98782	0.42918	0.41051	0.0676033333333334
0.2	0.7	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.430783333333333	0.917879999999999	0.978629999999999	0.29908	0.68853125	0.98883	0.42512	0.40893	0.0665833333333334
0.3	0.7	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.66603	0.91334	0.98215	0.29034	0.69417125	0.98948	0.40234	0.41271	0.06877
0.5	0.7	0.5	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.964409999999999	0.892949999999999	0.97682	0.28799	0.71946	0.99081	0.42353	0.42684	0.0698533333333334
0.2	0.3	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.37439	0.29494	0.98324	0.28218	0.58928	0.960469999999999	0.36526	0.34579	0.0645866666666667
0.3	0.3	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.591353333333333	0.27112	0.97634	0.24004	0.59731	0.95749	0.35992	0.34256	0.0651766666666667
0.5	0.3	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.90439	0.27215	0.97087	0.25217	0.62149	0.95835	0.3784	0.34438	0.0647566666666667
0.2	0.5	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.36821	0.64724	0.97289	0.27439	0.62497	0.97109	0.38302	0.39332	0.06605
0.3	0.5	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.591673333333333	0.64804	0.98697	0.26843	0.6163	0.97271	0.39131	0.38366	0.0671
0.5	0.5	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.89979	0.65862	0.98865	0.25501	0.6325	0.97449	0.40985	0.37981	0.0666833333333334
0.2	0.7	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.390093333333334	0.87055	0.98387	0.27765	0.6648	0.98219	0.39886	0.40687	0.06663
0.3	0.7	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.621863333333333	0.870819999999999	0.99341	0.28649	0.67656	0.98008	0.41649	0.38072	0.0683733333333334
0.5	0.7	0.7	-0.01	0.5	0.5	-0.01	-0.1	-0.05	0.931379999999999	0.86692	0.98598	0.28375	0.65607	0.98276	0.43412	0.40664	0.0688933333333334
0.2	0.3	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.41512	0.31818	0.79468	0.97569	0.6496	0.975733333333334	0.41979	0.36932	0.06607
0.3	0.3	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.62974	0.30773	0.79074	0.96777	0.6563	0.979183333333334	0.4107	0.3768	0.06637
0.5	0.3	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.9053275	0.35009	0.76262	0.98407	0.69432	0.980643333333333	0.43506	0.37936	0.06964
0.2	0.5	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.39937	0.722130000000001	0.77628	0.96877	0.70623	0.98652	0.44657	0.41673	0.06824
0.3	0.5	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.6474975	0.72852	0.77898	0.96087	0.7138	0.98826	0.428590000000001	0.40751	0.06831
0.5	0.5	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.939367499999999	0.72547	0.79032	0.96906	0.71396	0.98993	0.43622	0.39877	0.06868
0.2	0.7	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.448580833333333	0.925399999999999	0.83619	0.97681	0.74386	0.99126	0.43819	0.43225	0.06898
0.3	0.7	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.674994166666667	0.94078	0.81955	0.96914	0.76377	0.99245	0.44722	0.4131	0.06934
0.5	0.7	0.3	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.939747499999999	0.91873	0.83929	0.97679	0.75025	0.991119999999999	0.45398	0.43938	0.07246
0.2	0.3	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.39251	0.31142	0.967965	0.944196666666666	0.63352	0.96984	0.39164	0.36387	0.06525
0.3	0.3	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.61382	0.30347	0.970865	0.95962	0.62882	0.971693333333333	0.36783	0.37319	0.06606
0.5	0.3	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.90275	0.31627	0.96807	0.97582	0.65018	0.970813333333333	0.39695	0.36341	0.06685
0.2	0.5	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.37654	0.68883	0.97302	0.97715	0.66459	0.98335	0.41768	0.39434	0.0663333333333333
0.3	0.5	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.6176	0.69508	0.97193	0.97722	0.66203	0.98579	0.40993	0.41236	0.0679533333333333
0.5	0.5	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.92771	0.70519	0.97352	0.96927	0.68627	0.98835	0.42752	0.40019	0.0676833333333334
0.2	0.7	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.414453333333333	0.9121	0.97993	0.98492	0.70518125	0.98995	0.42092	0.41191	0.0668333333333334
0.3	0.7	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.65103	0.90844	0.98166	0.97732	0.70844125	0.99041	0.40111	0.40009	0.06882
0.5	0.7	0.5	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.948369999999999	0.88621	0.97921	0.97708	0.71368	0.9907	0.41814	0.41802	0.0693333333333334
0.2	0.3	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.36193	0.28909	0.97959	0.93563	0.6063	0.95761	0.37896	0.3321	0.0644666666666667
0.3	0.3	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.57597	0.26608	0.98725	0.91851	0.60265	0.95572	0.38029	0.34225	0.0643866666666667
0.5	0.3	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.923	0.237	1	0.998	0.637	0.94	0.281	0.314	0.065
0.2	0.5	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.3607	0.64915	0.97794	0.97699	0.62713	0.972559999999999	0.3848	0.36107	0.06652
0.3	0.5	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.575773333333333	0.64622	0.98965	0.98484	0.62595	0.97197	0.37952	0.38148	0.06694
0.5	0.5	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.88639	0.66127	0.99251	0.98491	0.64557	0.973999999999999	0.4091	0.36076	0.0676333333333334
0.2	0.7	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.386933333333334	0.86631	0.98923	0.97674	0.67398	0.98085	0.40864	0.40014	0.0659033333333333
0.3	0.7	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.617283333333333	0.87184	0.9909	0.97725	0.67496	0.98209	0.40224	0.38413	0.06804
0.5	0.7	0.7	-0.05	0.5	0.5	-0.01	-0.1	-0.05	0.921659999999999	0.85636	0.98629	0.98494	0.6607	0.98456	0.42745	0.38213	0.0683433333333334
0.2	0.3	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.41371	0.325	0.79421	0.97586	0.64769	0.975823333333334	0.4208	0.38283	0.06569
0.3	0.3	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.62778	0.31237	0.78798	0.96782	0.65739	0.978893333333334	0.41649	0.39503	0.06589
0.5	0.3	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.9046375	0.34988	0.76015	0.98416	0.6898	0.981833333333334	0.43254	0.40753	0.0696
0.2	0.5	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.40143	0.716900000000001	0.77282	0.96884	0.71682	0.98534	0.44195	0.41495	0.06842
0.3	0.5	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.6435775	0.720750000000001	0.77767	0.96094	0.71039	0.98683	0.45183	0.42245	0.06886
0.5	0.5	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.939437499999999	0.72403	0.79027	0.96914	0.71291	0.98992	0.44823	0.41365	0.06877
0.2	0.7	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.438880833333333	0.916979999999999	0.83726	0.98462	0.73762	0.99105	0.44021	0.44528	0.06919
0.3	0.7	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.677614166666667	0.937759999999999	0.81997	0.96917	0.75845	0.99113	0.46574	0.44103	0.07061
0.5	0.7	0.3	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.934467499999999	0.92127	0.83986	0.97686	0.74896	0.991489999999999	0.46456	0.45852	0.07248
0.2	0.3	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.39639	0.31062	0.963435	0.94428	0.62889	0.96898	0.39044	0.375	0.06444
0.3	0.3	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.62202	0.30331	0.965685	0.95967	0.63908	0.97163	0.36434	0.38726	0.06485
0.5	0.3	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.90233	0.31062	0.9677	0.97596	0.64372	0.973073333333333	0.3982	0.3706	0.06616
0.2	0.5	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.37443	0.68594	0.97115	0.97724	0.67203	0.9824	0.41785	0.4061	0.0659033333333333
0.3	0.5	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.62537	0.69791	0.9747	0.97726	0.66433	0.98491	0.4186	0.41745	0.0673333333333333
0.5	0.5	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.927819999999999	0.70093	0.97342	0.97726	0.69049	0.98843	0.42746	0.40581	0.0671433333333334
0.2	0.7	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.409243333333334	0.90511	0.97787	0.98499	0.69068125	0.98885	0.41443	0.43809	0.0660633333333334
0.3	0.7	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.652	0.90453	0.98172	0.97736	0.70049125	0.98947	0.42045	0.42605	0.0681333333333334
0.5	0.7	0.5	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.946359999999999	0.88006	0.9792	0.97714	0.71431	0.99056	0.42973	0.42879	0.0687533333333334
0.2	0.3	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.37003	0.29083	0.97532	0.94405	0.60224	0.95594	0.3785	0.34878	0.0634866666666667
0.3	0.3	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.55163	0.26897	0.98222	0.92653	0.605430000000001	0.95326	0.35788	0.35283	0.06347
0.5	0.3	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.87864	0.2697	0.97065	0.94362	0.62918	0.95494	0.37754	0.35029	0.0644966666666667
0.2	0.5	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.36192	0.64431	0.97434	0.97713	0.62995	0.971	0.37827	0.38184	0.06546
0.3	0.5	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.572523333333333	0.63976	0.99265	0.97761	0.64329	0.97043	0.39581	0.36584	0.06643
0.5	0.5	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.89207	0.65955	0.99267	0.98503	0.65132	0.972699999999999	0.41486	0.36792	0.0668733333333333
0.2	0.7	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.376753333333334	0.86466	0.98722	0.97679	0.67117	0.9817	0.40988	0.42656	0.0652833333333333
0.3	0.7	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.612503333333333	0.87451	0.9909	0.97733	0.67024	0.98289	0.40843	0.41335	0.0666833333333334
0.5	0.7	0.7	-0.1	0.5	0.5	-0.01	-0.1	-0.05	0.915569999999999	0.85558	0.98621	0.97731	0.67153	0.98429	0.43685	0.40115	0.0677833333333334
0.2	0.3	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.43345	0.33327	0.77367	0.28068	0.24022	0.98799	0.40316	0.39047	0.06566
0.3	0.3	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.63933	0.34051	0.78284	0.24772	0.25249	0.98993	0.39679	0.41244	0.06581
0.5	0.3	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.9378375	0.36654	0.80779	0.26119	0.25802	0.99288	0.41217	0.39737	0.06923
0.2	0.5	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.4151775	0.72906	0.80154	0.27113	0.24335	0.99454	0.40506	0.42756	0.0688
0.3	0.5	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.6379075	0.7338	0.8083	0.25987	0.25198	0.99479	0.39994	0.44065	0.069
0.5	0.5	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.9513475	0.732080000000001	0.82893	0.25714	0.26826	0.99522	0.43258	0.44056	0.06925
0.2	0.7	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.4576475	0.92319	0.863899999999999	0.29013	0.26575	0.99574	0.43206	0.44526	0.07005
0.3	0.7	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.672994166666667	0.92969	0.867119999999999	0.2807	0.28361	0.99578	0.43831	0.46789	0.07058
0.5	0.7	0.3	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.96222	0.92718	0.88419	0.28085	0.31337	0.99627	0.45998	0.4838	0.07177
0.2	0.3	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.40886	0.321435	0.96499	0.28513	0.22251	0.98381	0.39332	0.3899	0.06713
0.3	0.3	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.61972	0.307275	0.9789025	0.2639	0.22721	0.98535	0.38488	0.40233	0.06657
0.5	0.3	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.942059999999999	0.33129	0.97863	0.27773	0.24194	0.98729	0.39805	0.40057	0.06822
0.2	0.5	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.42351	0.70053	0.97857	0.26387	0.22628	0.992865	0.38306	0.40289	0.06861
0.3	0.5	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.63347	0.69405	0.98678	0.25015	0.21509	0.993775	0.38045	0.40494	0.06656
0.5	0.5	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.95036	0.69525	0.98676	0.25424	0.23151	0.995065	0.41653	0.42512	0.06754
0.2	0.7	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.43366	0.89995	0.98769	0.27667	0.22464	0.99488	0.40629	0.41342	0.06834
0.3	0.7	0.5	-0.01	0.2	0.6	-0.01	-0.1	-0.05	0.622376666666667	0.90479	0.99288	0.25897	0.23322	0.99416	0.40472	0.42418	0.06862
